source_row_id,split
17884,train
17885,validation
17886,validation
17887,validation
17888,train
17889,train
17890,train
17891,train
17892,test
17893,test
17894,train
17895,train
17896,train
17897,train
17898,test
17899,test
17900,validation
17901,test
17902,train
17903,train
17904,train
17905,train
17906,train
17907,train
17908,validation
17909,validation
17910,test
17911,validation
17912,train
17913,validation
17914,train
17915,train
17916,train
17917,train
17918,train
17919,test
17920,train
17921,test
17922,train
17923,train
17924,test
17925,train
17926,train
17927,train
17928,validation
17929,train
17930,train
17931,train
17932,train
17933,train
17934,validation
17935,validation
17936,test
17937,train
17938,test
17939,test
17940,train
17941,train
17942,validation
17943,validation
17944,train
17945,test
17946,train
17947,train
17948,train
17949,test
17950,test
17951,train
17952,train
17953,validation
17954,train
17955,test
17956,test
17957,train
17958,train
17959,train
17960,train
17961,train
17962,train
17963,train
17964,train
17965,train
17966,train
17967,train
17968,train
17969,validation
17970,test
17971,test
17972,train
17973,train
17974,train
17975,train
17976,train
17977,train
17978,validation
17979,train
17980,train
17981,train
17982,test
17983,train
17984,train
17985,train
17986,train
17987,validation
17988,train
17989,train
17990,train
17991,train
17992,train
17993,test
17994,train
17995,test
17996,test
17997,validation
17998,train
17999,train
18000,train
18001,train
18002,validation
18003,train
18004,validation
18005,test
18006,train
18007,train
18008,validation
18009,validation
18010,test
18011,train
18012,train
18013,train
18014,train
18015,validation
18016,train
18017,train
18018,train
18019,train
18020,train
18021,validation
18022,train
18023,train
18024,test
18025,train
18026,train
18027,train
18028,train
18029,test
18030,validation
18031,validation
18032,train
18033,train
18034,validation
18035,train
18036,validation
18037,train
18038,train
18039,test
18040,train
18041,train
18042,test
18043,train
18044,test
18045,train
18046,train
18047,train
18048,test
18049,validation
18050,train
18051,train
18052,validation
18053,train
18054,train
18055,train
18056,train
18057,validation
18058,train
18059,validation
18060,test
18061,validation
18062,test
18063,train
18064,test
18065,train
18066,test
18067,validation
18068,train
18069,validation
18070,test
18071,train
18072,test
18073,train
18074,test
18075,test
18076,train
18077,train
18078,validation
18079,validation
18080,test
18081,validation
18082,train
18083,train
18084,train
18085,test
18086,validation
18087,train
18088,train
18089,validation
18090,train
18091,train
18092,validation
18093,train
18094,train
18095,validation
18096,test
18097,test
18098,train
18099,train
18100,train
18101,train
18102,test
18103,test
18104,test
18105,test
18106,train
18107,train
18108,validation
18109,test
18110,train
18111,test
18112,validation
18113,test
18114,train
18115,validation
18116,validation
18117,test
18118,train
18119,train
18120,train
18121,train
18122,train
18123,test
18124,train
18125,train
18126,train
18127,train
18128,train
18129,train
18130,train
18131,test
18132,train
18133,validation
18134,train
18135,train
18136,train
18137,train
18138,test
18139,train
18140,validation
18141,test
18142,validation
18143,train
18144,train
18145,validation
18146,train
18147,test
18148,test
18149,train
18150,test
18151,train
18152,train
18153,test
18154,train
18155,train
18156,validation
18157,validation
18158,train
18159,train
18160,test
18161,train
18162,train
18163,test
18164,train
18165,test
18166,test
18167,train
18168,validation
18169,train
18170,train
18171,train
18172,train
18173,train
18174,train
18175,test
18176,validation
18177,test
18178,test
18179,train
18180,train
18181,train
18182,test
18183,test
18184,test
18185,test
18186,test
18187,train
18188,validation
18189,train
18190,test
18191,train
18192,train
18193,train
18194,train
18195,train
18196,train
18197,test
18198,validation
18199,train
18200,train
18201,train
18202,test
18203,train
18204,train
18205,validation
18206,test
18207,validation
18208,train
18209,train
18210,test
18211,validation
18212,train
18213,train
18214,train
18215,train
18216,train
18217,train
18218,train
18219,train
18220,validation
18221,validation
18222,test
18223,test
18224,train
18225,train
18226,validation
18227,test
18228,test
18229,train
18230,train
18231,test
18232,train
18233,train
18234,train
18235,train
18236,validation
18237,train
18238,validation
18239,train
18240,test
18241,train
18242,train
18243,train
18244,train
18245,test
18246,validation
18247,validation
18248,train
18249,test
18250,train
18251,validation
18252,validation
18253,test
18254,train
18255,validation
18256,train
18257,validation
18258,validation
18259,validation
18260,train
18261,test
18262,test
18263,test
18264,test
18265,test
18266,train
18267,test
18268,train
18269,train
18270,train
18271,test
18272,train
18273,train
18274,train
18275,train
18276,train
18277,validation
18278,validation
18279,validation
18280,validation
18281,train
18282,train
18283,train
18284,validation
18285,test
18286,train
18287,train
18288,train
18289,train
18290,train
18291,train
18292,validation
18293,validation
18294,validation
18295,test
18296,train
18297,test
18298,train
18299,test
18300,test
18301,train
18302,train
18303,train
18304,train
18305,test
18306,train
18307,train
18308,test
18309,validation
18310,train
18311,train
18312,train
18313,train
18314,train
18315,train
18316,validation
18317,train
18318,train
18319,train
18320,train
18321,train
18322,validation
18323,train
18324,train
18325,test
18326,train
18327,test
18328,test
18329,validation
18330,train
18331,train
18332,train
18333,train
18334,train
18335,test
18336,test
18337,validation
18338,test
18339,validation
18340,test
18341,validation
18342,train
18343,train
18344,train
18345,test
18346,train
18347,train
18348,validation
18349,train
18350,train
18351,train
18352,train
18353,train
18354,train
18355,train
18356,train
18357,train
18358,train
18359,train
18360,train
18361,validation
18362,validation
18363,validation
18364,test
18365,validation
18366,train
18367,train
18368,train
18369,train
18370,train
18371,train
18372,test
18373,train
18374,validation
18375,train
18376,train
18377,train
18378,train
18379,train
18380,test
18381,validation
18382,train
18383,validation
18384,train
18385,validation
18386,train
18387,train
18388,train
18389,train
18390,train
18391,test
18392,test
18393,test
18394,train
18395,test
18396,test
18397,train
18398,train
18399,train
18400,test
18401,test
18402,train
18403,train
18404,validation
18405,train
18406,train
18407,train
18408,train
18409,validation
18410,train
18411,test
18412,test
18413,validation
18414,train
18415,validation
18416,validation
18417,train
18418,train
18419,train
18420,train
18421,train
18422,validation
18423,train
18424,train
18425,test
18426,train
18427,test
18428,train
18429,train
18430,train
18431,train
18432,test
18433,validation
18434,validation
18435,train
18436,test
18437,train
18438,train
18439,train
18440,test
18441,train
18442,validation
18443,test
18444,train
18445,train
18446,train
18447,test
18448,validation
18449,validation
18450,test
18451,train
18452,test
18453,train
18454,train
18455,test
18456,train
18457,validation
18458,test
18459,test
18460,train
18461,train
18462,train
18463,train
18464,train
18465,train
18466,test
18467,train
18468,test
18469,validation
18470,train
18471,train
18472,train
18473,train
18474,train
18475,validation
18476,test
18477,validation
18478,train
18479,test
18480,train
18481,train
18482,validation
18483,train
18484,test
18485,validation
18486,validation
18487,validation
18488,train
18489,train
18490,train
18491,train
18492,train
18493,train
18494,test
18495,train
18496,train
18497,train
18498,train
18499,train
18500,train
18501,test
18502,test
18503,train
18504,train
18505,train
18506,train
18507,validation
18508,train
18509,validation
18510,train
18511,validation
18512,test
18513,train
18514,train
18515,validation
18516,test
18517,train
18518,validation
18519,validation
18520,train
18521,train
18522,train
18523,train
18524,test
18525,test
18526,validation
18527,train
18528,validation
18529,train
18530,validation
18531,train
18532,validation
18533,train
18534,train
18535,train
18536,train
18537,train
18538,test
18539,train
18540,train
18541,train
18542,train
18543,train
18544,test
18545,train
18546,train
18547,test
18548,test
18549,validation
18550,train
18551,train
18552,train
18553,test
18554,train
18555,train
18556,test
18557,test
18558,validation
18559,train
18560,train
18561,train
18562,train
18563,validation
18564,validation
18565,validation
18566,train
18567,test
18568,validation
18569,train
18570,train
18571,train
18572,test
18573,test
18574,train
18575,train
18576,train
18577,train
18578,validation
18579,train
18580,train
18581,test
18582,test
18583,test
18584,train
18585,train
18586,train
18587,test
18588,test
18589,validation
18590,train
18591,train
18592,validation
18593,validation
18594,test
18595,train
18596,train
18597,test
18598,train
18599,validation
18600,train
18601,train
18602,validation
18603,validation
18604,train
18605,test
18606,test
18607,test
18608,test
18609,train
18610,validation
18611,train
18612,test
18613,validation
18614,train
18615,train
18616,train
18617,train
18618,train
18619,train
18620,train
18621,train
18622,train
18623,train
18624,train
18625,train
18626,train
18627,test
18628,test
18629,train
18630,test
18631,train
18632,train
18633,train
18634,train
18635,train
18636,train
18637,train
18638,train
18639,validation
18640,train
18641,train
18642,validation
18643,train
18644,validation
18645,train
18646,train
18647,train
18648,train
18649,validation
18650,train
18651,train
18652,train
18653,train
18654,train
18655,train
18656,train
18657,train
18658,test
18659,train
18660,test
18661,train
18662,train
18663,validation
18664,train
18665,test
18666,train
18667,test
18668,train
18669,train
18670,train
18671,validation
18672,train
18673,test
18674,validation
18675,train
18676,train
18677,validation
18678,train
18679,train
18680,train
18681,train
18682,test
18683,test
18684,test
18685,train
18686,validation
18687,validation
18688,train
18689,train
18690,validation
18691,test
18692,test
18693,train
18694,validation
18695,train
18696,test
18697,validation
18698,test
18699,validation
18700,train
18701,train
18702,train
18703,train
18704,train
18705,train
18706,train
18707,train
18708,test
18709,validation
18710,train
18711,validation
18712,train
18713,train
18714,train
18715,validation
18716,train
18717,test
18718,train
18719,validation
18720,train
18721,train
18722,test
18723,test
18724,validation
18725,validation
18726,validation
18727,train
18728,validation
18729,train
18730,train
18731,train
18732,test
18733,validation
18734,train
18735,test
18736,train
18737,train
18738,train
18739,test
18740,train
18741,validation
18742,test
18743,train
18744,train
18745,train
18746,train
18747,train
18748,train
18749,train
18750,test
18751,train
18752,train
18753,validation
18754,validation
18755,test
18756,train
18757,validation
18758,test
18759,train
18760,validation
18761,train
18762,train
18763,test
18764,train
18765,train
18766,train
18767,train
18768,train
18769,train
18770,validation
18771,test
18772,train
18773,train
18774,train
18775,train
18776,validation
18777,validation
18778,train
18779,validation
18780,train
18781,train
18782,train
18783,train
18784,test
18785,train
18786,train
18787,train
18788,validation
18789,validation
18790,train
18791,test
18792,validation
18793,train
18794,test
18795,train
18796,train
18797,train
18798,train
18799,train
18800,train
18801,test
18802,validation
18803,train
18804,train
18805,validation
18806,train
18807,validation
18808,train
18809,train
18810,test
18811,train
18812,train
18813,train
18814,validation
18815,train
18816,validation
18817,train
18818,validation
18819,train
18820,train
18821,test
18822,train
18823,train
18824,test
18825,validation
18826,train
18827,validation
18828,train
18829,train
18830,train
18831,train
18832,train
18833,train
18834,train
18835,validation
18836,train
18837,validation
18838,train
18839,train
18840,test
18841,validation
18842,train
18843,train
18844,validation
18845,train
18846,test
18847,train
18848,train
18849,train
18850,train
18851,train
18852,train
18853,train
18854,test
18855,train
18856,test
18857,test
18858,validation
18859,validation
18860,test
18861,test
18862,train
18863,train
18864,train
18865,test
18866,validation
18867,test
18868,test
18869,train
18870,train
18871,train
18872,validation
18873,train
18874,test
18875,train
18876,train
18877,train
18878,validation
18879,train
18880,train
18881,train
18882,validation
18883,train
18884,test
18885,train
18886,train
18887,test
18888,train
18889,test
18890,train
18891,train
18892,train
18893,train
18894,train
18895,test
18896,validation
18897,test
18898,test
18899,test
18900,train
18901,test
18902,train
18903,validation
18904,train
18905,train
18906,train
18907,test
18908,test
18909,train
18910,test
18911,test
18912,train
18913,train
18914,train
18915,test
18916,train
18917,train
18918,train
18919,validation
18920,train
18921,validation
18922,train
18923,train
18924,validation
18925,train
18926,test
18927,validation
18928,train
18929,validation
18930,validation
18931,train
18932,train
18933,train
18934,train
18935,validation
18936,train
18937,test
18938,test
18939,validation
18940,train
18941,test
18942,train
18943,train
18944,train
18945,train
18946,test
18947,train
18948,train
18949,train
18950,train
18951,train
18952,train
18953,train
18954,train
18955,train
18956,train
18957,train
18958,train
18959,train
18960,test
18961,train
18962,train
18963,validation
18964,train
18965,train
18966,validation
18967,train
18968,train
18969,train
18970,validation
18971,test
18972,train
18973,test
18974,train
18975,train
18976,test
18977,train
18978,train
18979,test
18980,validation
18981,train
18982,train
18983,train
18984,validation
18985,train
18986,test
18987,test
18988,validation
18989,train
18990,train
18991,train
18992,train
18993,train
18994,train
18995,test
18996,test
18997,test
18998,train
18999,train
19000,train
19001,validation
19002,validation
19003,train
19004,validation
19005,train
19006,validation
19007,train
19008,validation
19009,train
19010,train
19011,validation
19012,train
19013,train
19014,train
19015,validation
19016,train
19017,train
19018,test
19019,test
19020,validation
19021,validation
19022,train
19023,validation
19024,train
19025,validation
19026,train
19027,train
19028,validation
19029,train
19030,validation
19031,train
19032,train
19033,test
19034,train
19035,validation
19036,validation
19037,validation
19038,validation
19039,validation
19040,test
19041,train
19042,train
19043,train
19044,test
19045,train
19046,train
19047,validation
19048,test
19049,validation
19050,train
19051,train
19052,test
19053,validation
19054,train
19055,train
19056,train
19057,train
19058,validation
19059,train
19060,test
19061,train
19062,validation
19063,train
19064,train
19065,train
19066,train
19067,train
19068,train
19069,train
19070,train
19071,train
19072,validation
19073,train
19074,train
19075,train
19076,train
19077,test
19078,validation
19079,train
19080,test
19081,test
19082,validation
19083,train
19084,train
19085,validation
19086,validation
19087,validation
19088,train
19089,train
19090,train
19091,train
19092,validation
19093,test
19094,test
19095,train
19096,validation
19097,validation
19098,train
19099,train
19100,validation
19101,train
19102,train
19103,test
19104,train
19105,validation
19106,test
19107,train
19108,test
19109,train
19110,train
19111,train
19112,test
19113,train
19114,train
19115,test
19116,train
19117,train
19118,test
19119,train
19120,train
19121,test
19122,train
19123,train
19124,train
19125,test
19126,train
19127,train
19128,train
19129,train
19130,train
19131,train
19132,train
19133,test
19134,test
19135,train
19136,train
19137,train
19138,validation
19139,test
19140,train
19141,test
19142,test
19143,train
19144,validation
19145,train
19146,test
19147,validation
19148,test
19149,validation
19150,validation
19151,test
19152,test
19153,train
19154,train
19155,train
19156,train
19157,test
19158,test
19159,train
19160,validation
19161,train
19162,train
19163,train
19164,train
19165,train
19166,test
19167,train
19168,test
19169,train
19170,train
19171,test
19172,train
19173,train
19174,train
19175,train
19176,train
19177,train
19178,train
19179,train
19180,train
19181,test
19182,test
19183,test
19184,train
19185,train
19186,train
19187,validation
19188,validation
19189,train
19190,train
19191,train
19192,train
19193,test
19194,train
19195,train
19196,train
19197,train
19198,validation
19199,validation
19200,test
19201,train
19202,train
19203,train
19204,train
19205,test
19206,train
19207,train
19208,train
19209,train
19210,validation
19211,validation
19212,train
19213,train
19214,test
19215,test
19216,train
19217,train
19218,test
19219,train
19220,train
19221,train
19222,train
19223,train
19224,train
19225,train
19226,train
19227,validation
19228,train
19229,train
19230,validation
19231,train
19232,train
19233,train
19234,test
19235,validation
19236,validation
19237,validation
19238,train
19239,test
19240,train
19241,test
19242,test
19243,train
19244,validation
19245,train
19246,train
19247,test
19248,test
19249,train
19250,train
19251,validation
19252,test
19253,train
19254,test
19255,train
19256,train
19257,train
19258,train
19259,train
19260,validation
19261,validation
19262,train
19263,test
19264,test
19265,validation
19266,validation
19267,validation
19268,train
19269,train
19270,validation
19271,train
19272,train
19273,validation
19274,train
19275,validation
19276,train
19277,validation
19278,train
19279,validation
19280,train
19281,validation
19282,validation
19283,test
19284,train
19285,train
19286,validation
19287,train
19288,validation
19289,train
19290,validation
19291,validation
19292,train
19293,train
19294,validation
19295,train
19296,test
19297,train
19298,validation
19299,train
19300,validation
19301,train
19302,test
19303,train
19304,test
19305,validation
19306,train
19307,validation
19308,train
19309,test
19310,train
19311,validation
19312,test
19313,train
19314,train
19315,test
19316,train
19317,test
19318,train
19319,train
19320,train
19321,test
19322,test
19323,train
19324,test
19325,test
19326,train
19327,train
19328,train
19329,train
19330,train
19331,train
19332,train
19333,train
19334,train
19335,train
19336,train
19337,train
19338,validation
19339,train
19340,train
19341,train
19342,train
19343,validation
19344,train
19345,train
19346,train
19347,test
19348,train
19349,train
19350,train
19351,validation
19352,train
19353,train
19354,validation
19355,train
19356,validation
19357,train
19358,test
19359,train
19360,train
19361,train
19362,test
19363,train
19364,train
19365,validation
19366,train
19367,validation
19368,train
19369,validation
19370,train
19371,train
19372,validation
19373,train
19374,train
19375,train
19376,train
19377,validation
19378,train
19379,train
19380,test
19381,train
19382,validation
19383,train
19384,train
19385,test
19386,validation
19387,train
19388,validation
19389,train
19390,test
19391,train
19392,train
19393,train
19394,train
19395,test
19396,test
19397,train
19398,train
19399,validation
19400,train
19401,test
19402,train
19403,train
19404,validation
19405,train
19406,train
19407,train
19408,train
19409,test
19410,train
19411,train
19412,train
19413,train
19414,test
19415,train
19416,test
19417,test
19418,train
19419,test
19420,validation
19421,test
19422,train
19423,test
19424,train
19425,train
19426,train
19427,train
19428,train
19429,train
19430,validation
19431,test
19432,train
19433,test
19434,test
19435,train
19436,validation
19437,train
19438,train
19439,train
19440,train
19441,test
19442,validation
19443,train
19444,train
19445,test
19446,train
19447,train
19448,train
19449,validation
19450,train
19451,train
19452,train
19453,train
19454,validation
19455,test
19456,validation
19457,train
19458,validation
19459,train
19460,train
19461,train
19462,test
19463,train
19464,train
19465,train
19466,train
19467,train
19468,train
19469,train
19470,test
19471,validation
19472,train
19473,test
19474,validation
19475,train
19476,test
19477,train
19478,train
19479,validation
19480,train
19481,train
19482,train
19483,validation
19484,train
19485,test
19486,train
19487,validation
19488,test
19489,train
19490,train
19491,test
19492,train
19493,train
19494,test
19495,validation
19496,train
19497,test
19498,train
19499,train
19500,train
19501,train
19502,train
19503,train
19504,train
19505,test
19506,train
19507,train
19508,test
19509,train
19510,test
19511,test
19512,test
19513,validation
19514,train
19515,train
19516,train
19517,validation
19518,train
19519,train
19520,train
19521,train
19522,train
19523,train
19524,validation
19525,validation
19526,test
19527,test
19528,validation
19529,validation
19530,train
19531,test
19532,train
19533,train
19534,test
19535,test
19536,test
19537,train
19538,train
19539,train
19540,train
19541,train
19542,train
19543,train
19544,validation
19545,train
19546,train
19547,test
19548,train
19549,test
19550,validation
19551,validation
19552,train
19553,train
19554,validation
19555,train
19556,test
19557,test
19558,validation
19559,train
19560,validation
19561,validation
19562,train
19563,train
19564,train
19565,train
19566,train
19567,test
19568,validation
19569,test
19570,test
19571,validation
19572,train
19573,train
19574,train
19575,train
19576,train
19577,validation
19578,test
19579,test
19580,test
19581,train
19582,test
19583,train
19584,train
19585,validation
19586,train
19587,train
19588,train
19589,train
19590,validation
19591,train
19592,validation
19593,train
19594,train
19595,train
19596,train
19597,test
19598,train
19599,test
19600,test
19601,train
19602,validation
19603,test
19604,validation
19605,train
19606,validation
19607,train
19608,train
19609,train
19610,train
19611,train
19612,validation
19613,train
19614,test
19615,train
19616,test
19617,train
19618,train
19619,train
19620,train
19621,train
19622,train
19623,validation
19624,test
19625,test
19626,train
19627,train
19628,train
19629,train
19630,train
19631,train
19632,validation
19633,validation
19634,test
19635,validation
19636,test
19637,validation
19638,validation
19639,test
19640,test
19641,train
19642,train
19643,test
19644,test
19645,train
19646,test
19647,train
19648,validation
19649,validation
19650,train
19651,train
19652,train
19653,train
19654,validation
19655,validation
19656,test
19657,train
19658,train
19659,train
19660,train
19661,train
19662,train
19663,test
19664,train
19665,validation
19666,train
19667,train
19668,train
19669,test
19670,train
19671,train
19672,train
19673,train
19674,validation
19675,test
19676,train
19677,validation
19678,train
19679,train
19680,test
19681,train
19682,validation
19683,validation
19684,train
19685,test
19686,test
19687,train
19688,train
19689,train
19690,validation
19691,validation
19692,test
19693,test
19694,train
19695,train
19696,train
19697,train
19698,train
19699,train
19700,train
19701,train
19702,validation
19703,train
19704,train
19705,train
19706,validation
19707,train
19708,train
19709,test
19710,train
19711,test
19712,train
19713,train
19714,train
19715,train
19716,train
19717,train
19718,train
19719,train
19720,train
19721,train
19722,validation
19723,train
19724,train
19725,train
19726,test
19727,train
19728,validation
19729,train
19730,validation
19731,train
19732,train
19733,train
19734,train
19735,train
19736,train
19737,train
19738,train
19739,train
19740,train
19741,test
19742,validation
19743,train
19744,train
19745,train
19746,test
19747,train
19748,test
19749,train
19750,train
19751,train
19752,validation
19753,train
19754,train
19755,validation
19756,train
19757,validation
19758,train
19759,test
19760,validation
19761,train
19762,train
19763,train
19764,train
19765,train
19766,train
19767,validation
19768,train
19769,train
19770,train
19771,train
19772,validation
19773,train
19774,train
19775,train
19776,train
19777,train
19778,validation
19779,test
19780,train
19781,validation
19782,train
19783,train
19784,train
19785,train
19786,train
19787,test
19788,test
19789,test
19790,validation
19791,test
19792,train
19793,train
19794,test
19795,train
19796,train
19797,train
19798,train
19799,train
19800,train
19801,train
19802,train
19803,train
19804,validation
19805,train
19806,train
19807,test
19808,train
19809,validation
19810,train
19811,validation
19812,train
19813,train
19814,train
19815,validation
19816,train
19817,train
19818,train
19819,test
19820,validation
19821,train
19822,train
19823,test
19824,train
19825,validation
19826,test
19827,train
19828,validation
19829,train
19830,validation
19831,train
19832,validation
19833,test
19834,train
19835,train
19836,test
19837,test
19838,train
19839,train
19840,train
19841,validation
19842,train
19843,train
19844,test
19845,train
19846,train
19847,test
19848,validation
19849,train
19850,validation
19851,train
19852,test
19853,test
19854,test
19855,test
19856,train
19857,train
19858,train
19859,validation
19860,train
19861,train
19862,validation
19863,test
19864,validation
19865,train
19866,validation
19867,train
19868,train
19869,test
19870,train
19871,train
19872,train
19873,train
19874,train
19875,test
19876,train
19877,train
19878,train
19879,validation
19880,train
19881,train
19882,test
19883,train
19884,train
19885,test
19886,test
19887,validation
19888,test
19889,train
19890,train
19891,test
19892,train
19893,train
19894,test
19895,train
19896,train
19897,train
19898,train
19899,test
19900,train
19901,validation
19902,validation
19903,train
19904,validation
19905,train
19906,train
19907,train
19908,train
19909,train
19910,validation
19911,train
19912,train
19913,test
19914,train
19915,validation
19916,train
19917,validation
19918,train
19919,train
19920,train
19921,train
19922,train
19923,validation
19924,test
19925,train
19926,validation
19927,train
19928,validation
19929,test
19930,train
19931,train
19932,train
19933,validation
19934,validation
19935,test
19936,test
19937,train
19938,train
19939,train
19940,test
19941,train
19942,train
19943,train
19944,test
19945,validation
19946,validation
19947,train
19948,test
19949,train
19950,train
19951,validation
19952,train
19953,validation
19954,validation
19955,validation
19956,train
19957,train
19958,test
19959,validation
19960,validation
19961,validation
19962,test
19963,test
19964,train
19965,validation
19966,train
19967,train
19968,train
19969,train
19970,train
19971,train
19972,train
19973,validation
19974,test
19975,validation
19976,train
19977,test
19978,train
19979,train
19980,test
19981,train
19982,validation
19983,train
19984,test
19985,train
19986,train
19987,train
19988,validation
19989,train
19990,train
19991,train
19992,train
19993,validation
19994,train
19995,validation
19996,train
19997,train
19998,train
19999,train
20000,train
20001,test
20002,test
20003,train
20004,train
20005,train
20006,validation
20007,train
20008,train
20009,test
20010,train
20011,test
20012,test
20013,train
20014,train
20015,train
20016,train
20017,validation
20018,train
20019,train
20020,test
20021,train
20022,train
20023,train
20024,train
20025,train
20026,train
20027,test
20028,train
20029,train
20030,test
20031,train
20032,train
20033,test
20034,train
20035,train
20036,train
20037,validation
20038,test
20039,test
20040,train
20041,validation
20042,train
20043,validation
20044,test
20045,test
20046,train
20047,train
20048,train
20049,train
20050,validation
20051,validation
20052,validation
20053,validation
20054,train
20055,train
20056,train
20057,train
20058,validation
20059,validation
20060,train
20061,test
20062,train
20063,validation
20064,train
20065,test
20066,validation
20067,train
20068,train
20069,train
20070,train
20071,train
20072,test
20073,train
20074,test
20075,test
20076,validation
20077,validation
20078,test
20079,train
20080,test
20081,test
20082,train
20083,test
20084,test
20085,train
20086,test
20087,train
20088,validation
20089,train
20090,test
20091,train
20092,validation
20093,train
20094,validation
20095,test
20096,validation
20097,train
20098,train
20099,test
20100,train
20101,test
20102,validation
20103,train
20104,train
20105,test
20106,train
20107,train
20108,test
20109,validation
20110,train
20111,train
20112,train
20113,test
20114,train
20115,train
20116,validation
20117,test
20118,train
20119,train
20120,test
20121,train
20122,train
20123,train
20124,test
20125,train
20126,test
20127,train
20128,train
20129,train
20130,train
20131,train
20132,test
20133,train
20134,train
20135,train
20136,test
20137,train
20138,test
20139,train
20140,validation
20141,train
20142,test
20143,train
20144,validation
20145,test
20146,test
20147,validation
20148,train
20149,test
20150,train
20151,train
20152,train
20153,train
20154,test
20155,train
20156,test
20157,train
20158,train
20159,test
20160,train
20161,train
20162,train
20163,train
20164,validation
20165,train
20166,validation
20167,train
20168,test
20169,validation
20170,train
20171,test
20172,validation
20173,train
20174,validation
20175,train
20176,train
20177,train
20178,test
20179,test
20180,test
20181,train
20182,train
20183,test
20184,validation
20185,validation
20186,test
20187,train
20188,train
20189,validation
20190,train
20191,validation
20192,test
20193,validation
20194,train
20195,train
20196,train
20197,train
20198,train
20199,train
20200,test
20201,validation
20202,train
20203,train
20204,train
20205,validation
20206,test
20207,test
20208,train
20209,validation
20210,validation
20211,train
20212,train
20213,validation
20214,train
20215,test
20216,test
20217,train
20218,train
20219,validation
20220,train
20221,train
20222,train
20223,test
20224,train
20225,validation
20226,train
20227,train
20228,train
20229,train
20230,train
20231,train
20232,train
20233,train
20234,validation
20235,validation
20236,train
20237,train
20238,test
20239,train
20240,train
20241,train
20242,validation
20243,validation
20244,validation
20245,train
20246,validation
20247,train
20248,train
20249,validation
20250,train
20251,train
20252,test
20253,test
20254,test
20255,train
20256,train
20257,validation
20258,train
20259,train
20260,train
20261,test
20262,train
20263,train
20264,test
20265,validation
20266,validation
20267,train
20268,test
20269,train
20270,validation
20271,validation
20272,train
20273,test
20274,train
20275,validation
20276,train
20277,validation
20278,train
20279,test
20280,train
20281,train
20282,train
20283,train
20284,train
20285,train
20286,train
20287,test
20288,train
20289,train
20290,train
20291,test
20292,train
20293,validation
20294,test
20295,validation
20296,train
20297,test
20298,train
20299,train
20300,train
20301,validation
20302,train
20303,train
20304,validation
20305,validation
20306,validation
20307,train
20308,validation
20309,train
20310,train
20311,train
20312,train
20313,train
20314,validation
20315,train
20316,train
20317,test
20318,train
20319,test
20320,train
20321,train
20322,train
20323,train
20324,test
20325,train
20326,validation
20327,train
20328,train
20329,train
20330,train
20331,validation
20332,train
20333,train
20334,train
20335,train
20336,train
20337,train
20338,validation
20339,test
20340,test
20341,train
20342,train
20343,train
20344,test
20345,train
20346,validation
20347,train
20348,train
20349,validation
20350,validation
20351,train
20352,validation
20353,train
20354,train
20355,train
20356,validation
20357,train
20358,train
20359,train
20360,test
20361,train
20362,validation
20363,test
20364,train
20365,train
20366,train
20367,train
20368,train
20369,train
20370,train
20371,train
20372,train
20373,train
20374,train
20375,train
20376,train
20377,validation
20378,validation
20379,test
20380,train
20381,train
20382,train
20383,validation
20384,validation
20385,train
20386,test
20387,train
20388,train
20389,train
20390,validation
20391,validation
20392,train
20393,train
20394,train
20395,train
20396,test
20397,test
20398,test
20399,train
20400,test
20401,validation
20402,train
20403,train
20404,train
20405,train
20406,test
20407,train
20408,train
20409,train
20410,validation
20411,train
20412,train
20413,train
20414,validation
20415,train
20416,validation
20417,validation
20418,train
20419,test
20420,validation
20421,train
20422,test
20423,train
20424,validation
20425,validation
20426,train
20427,train
20428,train
20429,train
20430,train
20431,test
20432,train
20433,validation
20434,validation
20435,validation
20436,test
20437,train
20438,train
20439,validation
20440,train
20441,test
20442,validation
20443,train
20444,train
20445,validation
20446,train
20447,test
20448,train
20449,train
20450,test
20451,train
20452,train
20453,test
20454,train
20455,train
20456,train
20457,validation
20458,train
20459,train
20460,train
20461,train
20462,validation
20463,validation
20464,train
20465,test
20466,train
20467,test
20468,validation
20469,train
20470,train
20471,train
20472,train
20473,train
20474,train
20475,validation
20476,test
20477,train
20478,train
20479,train
20480,train
20481,train
20482,train
20483,train
20484,validation
20485,train
20486,test
20487,test
20488,test
20489,train
20490,test
20491,train
20492,train
20493,validation
20494,train
20495,train
20496,test
20497,train
20498,train
20499,validation
20500,test
20501,train
20502,train
20503,test
20504,test
20505,test
20506,train
20507,train
20508,train
20509,train
20510,test
20511,validation
20512,train
20513,train
20514,test
20515,validation
20516,train
20517,test
20518,train
20519,train
20520,train
20521,train
20522,test
20523,validation
20524,train
20525,train
20526,train
20527,test
20528,train
20529,test
20530,train
20531,validation
20532,train
20533,test
20534,train
20535,validation
20536,test
20537,train
20538,train
20539,test
20540,train
20541,test
20542,test
20543,train
20544,train
20545,validation
20546,train
20547,validation
20548,train
20549,train
20550,train
20551,validation
20552,train
20553,train
20554,train
20555,test
20556,test
20557,train
20558,validation
20559,validation
20560,test
20561,test
20562,train
20563,validation
20564,test
20565,train
20566,train
20567,train
20568,validation
20569,train
20570,test
20571,test
20572,test
20573,train
20574,train
20575,validation
20576,test
